event-id,visible,timestamp,location-long,location-lat,gps:fix-type,gps:fix-type-raw,gps:hdop,gps:satellite-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29538067997,true,2018-06-10 19:30:00.000,-93.221878,58.610052,2,"Resolved QFP",1.5,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538067998,true,2018-06-10 21:00:00.000,-93.222068,58.610104,2,"Resolved QFP",1.7,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538067999,true,2018-06-10 22:30:00.000,-93.221976,58.610025,2,"Resolved QFP",1.3,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068000,true,2018-06-11 00:00:00.000,-93.221939,58.610065,2,"Resolved QFP",1.8,6,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068001,true,2018-06-11 01:30:00.000,-93.226508,58.622305,2,"Resolved QFP",1.1,9,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068002,true,2018-06-11 03:00:00.000,-93.25212,58.61662,2,"Resolved QFP (Uncertain)",1.9,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068003,true,2018-06-11 04:30:00.000,-93.21861,58.622113,2,"Resolved QFP",2.1,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068004,true,2018-06-11 06:00:00.000,-93.233833,58.614126,2,"Resolved QFP",1.5,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068005,true,2018-06-11 07:30:00.000,-93.232293,58.619354,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068006,true,2018-06-11 09:00:00.000,-93.230391,58.626806,2,"Resolved QFP",0.9,9,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068007,true,2018-06-11 10:30:00.000,-93.240617,58.628661,2,"Resolved QFP",1.2,6,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068008,true,2018-06-11 12:00:00.000,-93.231511,58.615685,2,"Resolved QFP",5.0,6,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068009,true,2018-06-11 13:30:00.000,-93.222218,58.622582,2,"Resolved QFP",1.6,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068010,true,2018-06-11 15:00:00.000,-93.225741,58.613064,2,"Resolved QFP",0.7,12,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068011,true,2018-06-11 18:00:00.000,-93.225716,58.613213,2,"Resolved QFP",0.8,12,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068012,true,2018-06-11 19:30:00.000,-93.225622,58.613256,2,"Resolved QFP",1.7,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068013,true,2018-06-11 21:00:00.000,-93.22586,58.613416,2,"Resolved QFP",2.2,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068014,true,2018-06-11 22:30:00.000,-93.225688,58.61324,2,"Resolved QFP",1.8,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068015,true,2018-06-12 00:00:00.000,-93.225604,58.61328,2,"Resolved QFP",1.1,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068016,true,2018-06-12 01:30:00.000,-93.229176,58.610554,2,"Resolved QFP (Uncertain)",1.3,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068017,true,2018-06-12 03:00:00.000,-93.244611,58.625318,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068018,true,2018-06-12 04:30:00.000,-93.237626,58.623057,2,"Resolved QFP",2.0,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068019,true,2018-06-12 06:00:00.000,-93.240554,58.622796,2,"Resolved QFP",1.5,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068020,true,2018-06-12 07:30:00.000,-93.23506,58.61149,2,"Resolved QFP",0.9,10,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068021,true,2018-06-12 09:00:00.000,-93.239466,58.628059,2,"Resolved QFP",0.9,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068022,true,2018-06-12 10:30:00.000,-93.248529,58.61937,2,"Resolved QFP",0.9,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068023,true,2018-06-12 12:00:00.000,-93.248481,58.619596,2,"Resolved QFP",2.5,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068024,true,2018-06-12 13:30:00.000,-93.246846,58.625295,2,"Resolved QFP",1.3,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068025,true,2018-06-12 18:00:00.000,-93.236981,58.625027,2,"Resolved QFP",2.6,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068026,true,2018-06-12 19:30:00.000,-93.231372,58.621029,2,"Resolved QFP",1.1,9,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068027,true,2018-06-12 21:00:00.000,-93.227207,58.623404,2,"Resolved QFP",1.6,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068028,true,2018-06-12 22:30:00.000,-93.226986,58.623207,2,"Resolved QFP",1.3,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068029,true,2018-06-13 00:00:00.000,-93.226793,58.623317,2,"Resolved QFP",2.5,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068030,true,2018-06-13 01:30:00.000,-93.239193,58.621792,2,"Resolved QFP (Uncertain)",1.3,6,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068031,true,2018-06-13 03:00:00.000,-93.243756,58.614652,2,"Resolved QFP",1.6,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068032,true,2018-06-13 04:30:00.000,-93.225028,58.625519,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068033,true,2018-06-13 06:00:00.000,-93.242144,58.614134,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068034,true,2018-06-13 07:30:00.000,-93.231871,58.609224,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068035,true,2018-06-13 09:00:00.000,-93.231673,58.60897,2,"Resolved QFP",1.3,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068036,true,2018-06-13 10:30:00.000,-93.235761,58.615581,2,"Resolved QFP",0.9,9,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068037,true,2018-06-13 12:00:00.000,-93.235783,58.627702,2,"Resolved QFP",1.5,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068038,true,2018-06-13 13:30:00.000,-93.235791,58.627683,2,"Resolved QFP",1.6,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068039,true,2018-06-13 15:00:00.000,-93.235713,58.627646,2,"Resolved QFP",1.8,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068040,true,2018-06-13 16:30:00.000,-93.236942,58.625529,2,"Resolved QFP",1.2,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068041,true,2018-06-14 00:00:00.000,-93.235025,58.622202,2,"Resolved QFP",1.4,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068042,true,2018-06-14 01:30:00.000,-93.251687,58.619692,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068043,true,2018-06-14 03:00:00.000,-93.242094,58.619326,2,"Resolved QFP (Uncertain)",1.2,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068044,true,2018-06-14 04:30:00.000,-93.226085,58.627865,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068045,true,2018-06-14 06:00:00.000,-93.237738,58.610451,2,"Resolved QFP",1.4,9,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068046,true,2018-06-14 07:30:00.000,-93.229407,58.62249,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068047,true,2018-06-14 09:00:00.000,-93.238231,58.625791,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068048,true,2018-06-14 10:30:00.000,-93.247897,58.626562,2,"Resolved QFP",0.8,9,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068049,true,2018-06-14 12:00:00.000,-93.240548,58.625982,2,"Resolved QFP",1.3,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068050,true,2018-06-14 13:30:00.000,-93.240616,58.625928,2,"Resolved QFP",1.8,6,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068051,true,2018-06-14 15:00:00.000,-93.240673,58.625922,2,"Resolved QFP",1.5,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068052,true,2018-06-14 16:30:00.000,-93.240608,58.625864,2,"Resolved QFP (Uncertain)",1.5,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068053,true,2018-06-14 18:00:00.000,-93.240652,58.625901,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068054,true,2018-06-14 22:30:00.000,-93.235206,58.622094,2,"Resolved QFP",1.4,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068055,true,2018-06-15 00:00:00.000,-93.237259,58.621829,2,"Resolved QFP",2.0,7,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068056,true,2018-06-15 06:00:00.000,-93.236888,58.614134,2,"Resolved QFP",1.4,9,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068057,true,2018-06-15 12:00:00.000,-93.244316,58.617866,2,"Resolved QFP",1.3,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068058,true,2018-06-15 18:00:00.000,-93.225735,58.613219,2,"Resolved QFP",1.5,8,"gps","Vulpes lagopus","M701529","GK","Arctic and red fox coexistence at the edge of Arctic"
29538068059,true,2018-04-19 20:59:00.000,-93.155622,58.703201,2,"Resolved QFP",1.2,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068060,true,2018-04-19 22:29:00.000,-93.158478,58.702447,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068061,true,2018-04-19 23:59:00.000,-93.16003,58.693541,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068062,true,2018-04-20 01:29:00.000,-93.174168,58.694007,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068063,true,2018-04-20 02:59:00.000,-93.17939,58.693475,2,"Resolved QFP",1.3,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068064,true,2018-04-20 04:29:00.000,-93.179312,58.693495,2,"Resolved QFP",1.1,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068065,true,2018-04-20 05:59:00.000,-93.179552,58.693477,2,"Resolved QFP",3.6,6,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068066,true,2018-04-20 07:30:00.000,-93.188886,58.703299,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068067,true,2018-04-20 08:59:00.000,-93.199302,58.696316,2,"Resolved QFP",1.4,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068068,true,2018-04-20 10:30:00.000,-93.199316,58.696394,2,"Resolved QFP",1.0,9,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068069,true,2018-04-20 11:59:00.000,-93.199279,58.696314,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068070,true,2018-04-20 13:29:00.000,-93.201209,58.695662,2,"Resolved QFP",1.3,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068071,true,2018-04-20 14:59:00.000,-93.200107,58.692291,2,"Resolved QFP",1.0,9,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068072,true,2018-04-20 16:29:00.000,-93.200204,58.692313,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068073,true,2018-04-20 17:59:00.000,-93.200162,58.692394,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068074,true,2018-04-20 19:29:00.000,-93.200318,58.692239,2,"Resolved QFP",2.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068075,true,2018-04-20 20:59:00.000,-93.19997,58.692363,2,"Resolved QFP (Uncertain)",1.6,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068076,true,2018-04-20 22:29:00.000,-93.213146,58.692034,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068077,true,2018-04-20 23:59:00.000,-93.211869,58.688019,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068078,true,2018-04-21 01:29:00.000,-93.212111,58.687947,2,"Resolved QFP",1.7,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068079,true,2018-04-21 02:59:00.000,-93.212011,58.687976,2,"Resolved QFP",1.6,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068080,true,2018-04-21 04:29:00.000,-93.20988,58.685748,2,"Resolved QFP",1.0,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068081,true,2018-04-21 06:00:00.000,-93.211666,58.678872,2,"Resolved QFP",1.0,9,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068082,true,2018-04-21 07:29:00.000,-93.211708,58.678886,2,"Resolved QFP",1.5,9,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068083,true,2018-04-21 08:59:00.000,-93.211588,58.678833,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068084,true,2018-04-21 10:29:00.000,-93.212133,58.678798,2,"Resolved QFP",1.7,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068085,true,2018-04-21 11:59:00.000,-93.211742,58.678876,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068086,true,2018-04-21 13:29:00.000,-93.211744,58.67884,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068087,true,2018-04-21 14:59:00.000,-93.211691,58.679001,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068088,true,2018-04-21 16:29:00.000,-93.211907,58.678628,2,"Resolved QFP",2.4,6,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068089,true,2018-04-21 18:00:00.000,-93.211661,58.678856,2,"Resolved QFP",0.9,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068090,true,2018-04-21 19:30:00.000,-93.211828,58.678724,2,"Resolved QFP",1.6,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068091,true,2018-04-21 20:59:00.000,-93.213752,58.676377,2,"Resolved QFP",0.8,11,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068092,true,2018-04-21 22:29:00.000,-93.213749,58.676508,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068093,true,2018-04-21 23:59:00.000,-93.215485,58.672493,2,"Resolved QFP",0.9,12,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068094,true,2018-04-22 01:29:00.000,-93.22206,58.670336,2,"Resolved QFP",1.4,9,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068095,true,2018-04-22 02:59:00.000,-93.219416,58.664106,2,"Resolved QFP",1.4,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068096,true,2018-04-22 04:29:00.000,-93.219349,58.664174,2,"Resolved QFP",1.7,6,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068097,true,2018-04-22 05:59:00.000,-93.214354,58.670164,2,"Resolved QFP",1.4,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068098,true,2018-04-22 07:29:00.000,-93.212016,58.675383,2,"Resolved QFP",1.7,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068099,true,2018-04-22 08:59:00.000,-93.211844,58.675408,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068100,true,2018-04-22 10:29:00.000,-93.198444,58.685853,2,"Resolved QFP",0.8,11,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068101,true,2018-04-22 13:29:00.000,-93.195918,58.686826,2,"Resolved QFP",0.9,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068102,true,2018-04-22 15:00:00.000,-93.195873,58.687004,2,"Resolved QFP",1.6,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068103,true,2018-04-22 16:30:00.000,-93.195895,58.686712,2,"Resolved QFP",1.9,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068104,true,2018-04-22 18:00:00.000,-93.195726,58.686786,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068105,true,2018-04-22 19:30:00.000,-93.160756,58.695285,2,"Resolved QFP",1.6,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068106,true,2018-04-22 21:00:00.000,-93.158716,58.693388,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068107,true,2018-04-22 22:30:00.000,-93.158703,58.693449,2,"Resolved QFP",1.6,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068108,true,2018-04-23 00:00:00.000,-93.158053,58.690532,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068109,true,2018-04-23 01:30:00.000,-93.158095,58.69064,2,"Resolved QFP",1.4,9,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068110,true,2018-04-23 03:00:00.000,-93.159727,58.689273,2,"Resolved QFP",2.1,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068111,true,2018-04-23 04:30:00.000,-93.159636,58.689028,2,"Resolved QFP",1.2,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068112,true,2018-04-23 06:00:00.000,-93.164925,58.68448,2,"Resolved QFP",1.6,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068113,true,2018-04-23 07:30:00.000,-93.164963,58.684477,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068114,true,2018-04-23 09:00:00.000,-93.164939,58.684801,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068115,true,2018-04-23 10:30:00.000,-93.17513,58.692763,2,"Resolved QFP",1.3,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068116,true,2018-04-23 12:00:00.000,-93.175259,58.692686,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068117,true,2018-04-23 15:00:00.000,-93.207444,58.680641,2,"Resolved QFP",3.1,6,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068118,true,2018-04-23 19:30:00.000,-93.207241,58.680549,2,"Resolved QFP",1.5,6,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068119,true,2018-04-24 00:00:00.000,-93.183888,58.690735,2,"Resolved QFP",1.7,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068120,true,2018-04-24 04:30:00.000,-93.173183,58.701764,2,"Resolved QFP",1.0,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068121,true,2018-04-24 06:00:00.000,-93.145209,58.680696,2,"Resolved QFP",1.8,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068122,true,2018-04-24 07:30:00.000,-93.1512,58.671514,2,"Resolved QFP",1.4,9,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068123,true,2018-04-24 09:00:00.000,-93.150541,58.667702,2,"Resolved QFP",1.1,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068124,true,2018-04-26 16:30:00.000,-93.182589,58.667808,2,"Resolved QFP",1.4,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068125,true,2018-04-26 18:00:00.000,-93.2073,58.680681,2,"Resolved QFP",0.9,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068126,true,2018-04-26 19:30:00.000,-93.207356,58.680592,2,"Resolved QFP",2.7,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068127,true,2018-04-26 21:00:00.000,-93.207076,58.680897,2,"Resolved QFP",2.4,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068128,true,2018-04-26 22:29:00.000,-93.208645,58.680499,2,"Resolved QFP",1.2,9,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068129,true,2018-04-27 00:00:00.000,-93.215647,58.682605,2,"Resolved QFP",3.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068130,true,2018-04-27 01:29:00.000,-93.211155,58.685438,2,"Resolved QFP",1.4,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068131,true,2018-04-27 03:00:00.000,-93.16012,58.693599,2,"Resolved QFP",1.3,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068132,true,2018-04-27 04:29:00.000,-93.160139,58.693542,2,"Resolved QFP",1.2,7,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068133,true,2018-04-27 05:59:00.000,-93.160108,58.693535,2,"Resolved QFP",1.3,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068134,true,2018-04-27 07:30:00.000,-93.159232,58.694279,2,"Resolved QFP",1.1,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068135,true,2018-04-27 09:00:00.000,-93.159228,58.694235,2,"Resolved QFP",0.9,9,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068136,true,2018-04-27 10:29:00.000,-93.158903,58.695223,2,"Resolved QFP",1.2,9,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068137,true,2018-04-27 11:59:00.000,-93.158799,58.695296,2,"Resolved QFP",1.6,6,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068138,true,2018-04-27 13:29:00.000,-93.158723,58.695218,2,"Resolved QFP (Uncertain)",1.3,6,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068139,true,2018-04-27 14:59:00.000,-93.158873,58.695251,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068140,true,2018-04-27 16:30:00.000,-93.158745,58.69527,2,"Resolved QFP (Uncertain)",1.2,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
29538068141,true,2018-04-27 18:00:00.000,-93.161134,58.694733,2,"Resolved QFP",1.0,8,"gps","Vulpes lagopus","1M701573","Gh","Arctic and red fox coexistence at the edge of Arctic"
